"X","id","id_spp","id_process","E_sch","E_SE_sch","lnB0_sch","lnB0_SE_sch","lnB0Bug","E_D_sch","E_D_SE_sch","T_h_sch","T_h_SE_sch","T_pk_sch","P_pk_sch","P_pkBug","AIC_sch","r_sq_sch","AftPk","BefPk","MinVal","B0_renorm10"
285,"MTD3754","Ceratophyllum demersum","respiration rate",0.726239195568193,8.9323462103705,11.0742342917293,393.313132850436,FALSE,0.495161770055907,86.1483745827596,350,1294.64446558385,303.15,-16.4314324731976,FALSE,20.8345054553514,-4.44254835581413,1,4,NA,8.25024335348469e-09
286,"MTD3755","Ceratophyllum demersum","respiration rate",1.48320088641669,0.979829851363749,42.1042406717894,41.0201298113676,FALSE,1.48330956891073,0.68604173680476,343.452205887537,31547.3732029749,303.15,-17.5709125222715,FALSE,2.05439568180529,0.971294916410982,0,5,NA,5.9536887467819e-09
287,"MTD3930","Asparagopsis taxiformis","respiration rate",0.325604373482269,0.600255145598993,4.3464069929533,24.0369030898493,FALSE,3.7225517283803,16639754.1034106,350,973298299.042054,308.15,-7.91162616942453,FALSE,18.5760164709803,0.405497268434556,0,5,NA,0.000124162715406501
288,"MTD3931","Asparagopsis taxiformis","respiration rate",0.281070601197379,310.407145329241,-2.55663324472159,206558.742658969,FALSE,0.00319283174538125,623.118254581877,350,306.307673349797,308.15,-7.31000328083751,FALSE,3.99930919273691,0.991054636797943,0,5,NA,5.74254916730241e-05
289,"MTD3932","Asparagopsis taxiformis","respiration rate",0.337571008410195,719.563537887608,-0.60061551902815,596980.945378157,FALSE,0.00252743499268702,1443.15014216323,350,341.666158451953,308.15,-7.75065046918763,FALSE,13.808400618961,0.585003965425605,0,5,NA,4.43262423638278e-05
290,"MTD3933","Asparagopsis taxiformis","respiration rate",0.214801335331588,0.39125300207336,-0.25008796624645,15.6250410598259,FALSE,3.81006389354398,45902682.1622865,350,2744554797.2257,308.15,-8.33671734183978,FALSE,14.3285770084915,0.420253599665866,0,5,NA,0.000117308252239087
291,"MTD3939","Scenedesmus acutus","respiration rate",2.52533731098014,0.100982077786103,99.8882310324807,4.33908966613189,FALSE,2.52537732040778,0.193105340817106,320.768547456418,21772.429994325,310.65,-2.49625206332566,FALSE,22.6914729611861,0.95128811209018,2,11,NA,0.0208737239253458
292,"MTD3940","Scenedesmus acutus","respiration rate",1.6013381618109,0.123306468319262,59.9285570909103,5.14879526887306,FALSE,1.60149517864259,0.089691385957986,340.594117658616,4184.55916096089,310.65,-3.86253800126712,FALSE,-15.5348625067279,0.973356569257133,2,11,NA,0.00294487415583447
293,"MTD3941","Scenedesmus acutus","respiration rate",0.977915111055525,0.0878797512546987,33.5976614431857,3.62324969885469,FALSE,1.66742874644094,0.539852284348785,306.787651864214,2.53935263869626,308.15,-4.27370751524207,FALSE,-4.29300861059653,0.981981148939499,1,12,NA,0.00154030248792967
297,"MTD4008","Fucus gardneri","respiration rate",0.13919521615103,0.0358502222789338,-3.193281884771,1.45935501665531,FALSE,3.01228660465209,2022499.05544426,350,179905399.778301,295.1,-8.66530388060213,FALSE,-18.8527622441984,0.814638090658315,0,8,NA,0.000136902182061488
298,"MTD4030","Lomentaria baileyana","respiration rate",0.651269396717601,0.0662447808946796,9.89422609574936,2.7690238038555,FALSE,1.1004181057678,0.297787026055148,310.572871848201,3.47682095226865,308.138,-15.3418829040983,FALSE,-14.3454411637827,0.995618968903947,1,7,NA,4.97817399624999e-08
299,"MTD4031","Lomentaria orcadensis","respiration rate",0.58548775642259,0.0709251678851698,6.82920584953804,2.91454419562575,FALSE,1.73073887857606,0.917986186555045,307.868058044761,1.64097177805033,308.286,-15.6466544870985,FALSE,-3.08957746161305,0.953508401550537,1,7,NA,3.5260168566002e-08
300,"MTD4070","Potamogeton pectinatus","respiration rate",0.0353843526698021,0.927358207434988,-9.81587729846005,37.3467159864482,TRUE,3.5435674735263,51923268.4601433,350,7783634803.53009,308.15,-11.1479926015375,TRUE,15.2704388077013,-0.00547205098010939,0,4,NA,1.28058521785239e-05
308,"MTD4147","Cymodocea nodosa","respiration rate",0.688106871429036,0.306759666470873,17.3037664978426,12.2556035348012,FALSE,3.71536382438629,60589733.5344913,350,1072609191.31092,307.817,-8.62942863472479,FALSE,11.4482595216133,0.948581040030182,0,5,NA,1.86692190497223e-05
309,"MTD4148","Cymodocea nodosa","respiration rate",1.50447633418027,2.17443287812498,50.99253118275,89.395282202902,FALSE,1.50458842119906,1.46628061420829,350,75005.051182354,308.044,-8.44255142474149,FALSE,11.2635867726019,0.800634129454578,1,4,NA,2.15381505807649e-05
310,"MTD4149","Cymodocea nodosa","respiration rate",0.0178261414462753,0.211523233702444,-7.68553679702303,8.52642509998939,FALSE,3.14143350021097,20238706.4516314,350,1102378987.54431,307.819,-8.35735947813273,FALSE,0.475413776411628,0.0540108790711779,0,4,NA,0.000221322206024434
311,"MTD4150","Cymodocea nodosa","respiration rate",1.41453199129364,12.7425541174352,48.040442225256,528.850150969146,FALSE,1.41462332787016,11.7497900357886,350,86549.5890914164,308.157,-8.52918744975695,FALSE,3.27286019610447,0.872609232640651,0,4,NA,3.98519872135256e-05
527,"MTD3147","Cenchrus ciliaris","respiration rate",0.555561310682787,0.0881770428956043,16.2029971331006,3.42487788420282,FALSE,30.4518776509036,48987248.0207794,321.635243407341,753189.045217503,322.40355,-4.01437690646358,FALSE,10.4001276225448,0.969086698544123,0,9,NA,0.00141746590371301
528,"MTD3149","Calopogonium mucunoides","respiration rate",0.587360019807199,0.187912612238109,18.4497107115775,7.76874584416354,FALSE,0.695663721047446,0.373882871627769,341.347772219168,62.7749048490192,328.000643,-3.44680264769687,FALSE,-9.18542508938944,0.978589802488374,0,9,NA,0.00349580527380818
529,"MTD3239","Glycine max","respiration rate",0.643235303961177,0.239307537609884,11.9979058023917,9.8566077263447,FALSE,0.738075763097461,0.531933873968706,340.948226928787,103.352216059176,318.59986,-12.1961402040301,FALSE,-37.9170727964196,0.964350000858957,3,21,NA,5.59875838791865e-07
530,"MTD3241","Quercus canariensis","respiration rate",0.321321556072671,0.324534041462703,-1.39027071541899,12.960559635037,FALSE,3.84986979174111,60443642.7515142,350,2276535478.26576,308.15,-13.4870685785988,FALSE,12.0850043006096,0.694070309733164,0,5,NA,4.77298293721193e-07
531,"MTD3244","Sphagnum squarrosum","respiration rate",0.927641105545886,0.201841898510038,27.7291258331855,8.50563231594263,FALSE,0.94423814062556,1.55101531481379,350,1238.84108934327,303.686358,-8.09410948273086,FALSE,-13.7835807544621,0.998425059425686,0,4,NA,3.32592044265799e-05
532,"MTD3246","Sphagnum angustifolium","respiration rate",0.753720552616502,0.0627218941017034,21.1605537963629,2.58160276085094,FALSE,2.01556108943941,4.92469414998233,310.660818535647,23.8647738582964,306.02462,-7.58662469922774,FALSE,-10.5273031389031,0.999751622928337,0,5,NA,6.0039908399695e-05
533,"MTD3248","Sphagnum warnstorfii","respiration rate",1.07171198603116,0.591152082670667,33.5348852360571,24.9682128793244,FALSE,1.07419946641832,1.40213076556102,350,7688.26240870826,304.344695,-8.43602215991199,FALSE,4.26075798647987,0.977365294851343,0,5,NA,2.84853305454003e-05
534,"MTD3283","Agave deserti","respiration rate",0.547217772948225,0.135722525653086,8.03069057996502,5.60401012274059,FALSE,0.8117328605362,0.519477799565836,329.092603923132,19.8508583662375,327.416403,-12.3830927604335,FALSE,-1.6876412834374,0.978229631445149,1,11,NA,5.52355135371244e-07
535,"MTD3284","Agave deserti","respiration rate",0.573577481226368,0.0860328886963899,8.85183455997933,3.50912284951437,FALSE,1.06331762674122,0.605542997535169,325.162579672371,6.52564612511679,327.876955,-12.3992480277225,FALSE,-4.33646424428967,0.991485003980092,1,5,NA,4.33061539640687e-07
536,"MTD3285","Agave deserti","respiration rate",0.426174517094567,0.0282411509487312,4.51502634160583,1.11665256913924,FALSE,2.49765639068689,0.700719669388652,319.022421655613,1.40160638389849,317.736754,-11.1782729426769,FALSE,-14.3064981398048,0.977845807394254,3,10,NA,2.38632519450145e-06
537,"MTD3286","Agave deserti","respiration rate",0.400611804330953,0.0165733749348155,3.51506673621955,0.654114079448032,FALSE,3.38846254440907,1.30083306392603,319.790552979881,1.74178725143197,317.12157,-11.1866476272852,FALSE,-21.3537942117346,0.994090444086977,2,8,NA,2.50208905607899e-06
538,"MTD3287","Agave deserti","respiration rate",0.449144007448923,0.0381049540693986,5.3737396693733,1.47720266978575,FALSE,7.73215667196097,6.67885317774719,320.561652845976,1.51782249207219,318.134093,-11.0117984133107,FALSE,-2.60876194194293,0.939800126421499,4,10,NA,2.19764838737432e-06
539,"MTD3288","Agave deserti","respiration rate",0.451925265497977,0.0312833222583275,5.52476197002962,1.22286365862353,FALSE,36.7653157216818,29560296.370684,321.618843861393,423807.082753688,322.393347,-11.0003645388784,FALSE,-4.81821254810073,0.975738300912328,1,12,NA,2.28064741098745e-06
540,"MTD3289","Agave deserti","respiration rate",0.523778774012044,0.028128371714775,9.18795105818622,1.11566764978056,FALSE,1.94602894748392,0.252462183812422,315.744665911118,0.861891952850788,315.61694,-10.3700917800486,FALSE,-23.7447502346096,0.97801910134559,5,16,NA,4.68161409636978e-06
541,"MTD3290","Agave deserti","respiration rate",0.540583339966539,0.0350745184637324,9.84127132930555,1.39525469583718,FALSE,1.9334762522056,0.307939749570177,315.207078779452,1.00545147459811,317.53005,-10.4115874224643,FALSE,-12.551050118295,0.964341926337554,6,15,NA,4.51967014675935e-06
542,"MTD3301","Acer saccharum","respiration rate",0.936807941362396,0.406426583193869,28.3308211546067,17.0843595944381,FALSE,0.944252445650895,0.933483938045875,350,1981.77028746928,308.001555,-7.97070447872172,FALSE,-1.09307061706589,0.983688033094026,0,6,NA,4.00259917041575e-05
543,"MTD3302","Acer saccharum","respiration rate",0.605847096937477,0.274168213191668,14.5142696599511,11.6332044544399,FALSE,0.759313769916091,8.04689397584451,350,1113.46981341403,307.794947,-8.4383319898862,FALSE,-8.12190946675848,0.993353282403523,0,6,NA,3.3026978560103e-05
544,"MTD3303","Acer saccharum","respiration rate",0.592973310511313,0.0250420385318828,13.9054693514745,1.00962187908855,FALSE,3.8487007685794,1087611.39382005,350,43895674.0987979,307.91434,-8.43529180531589,FALSE,-16.514409350614,0.997225756774761,0,6,NA,3.07623811501849e-05
545,"MTD3304","Acer saccharum","respiration rate",0.658327856049859,0.361019288691607,16.7526002881638,15.4147413335112,FALSE,0.699768767230071,1.61580241150607,350,767.192198102207,307.980627,-8.55849863052111,FALSE,-8.37246907027808,0.992433585650255,0,6,NA,3.41719064330641e-05
546,"MTD3305","Acer saccharum","respiration rate",0.641740143419548,0.239096343324049,16.1256784337229,10.1735474094871,FALSE,0.72827271289605,2.98283497942091,350,664.278193048443,307.967566,-8.29119836584884,FALSE,-11.4263530613452,0.998878998973371,0,6,NA,3.74850996675423e-05
547,"MTD3306","Acer saccharum","respiration rate",0.663067665489998,0.197325461100693,17.4844999254132,8.40713188147591,FALSE,0.710295734703801,1.05075500346894,350,426.331766979399,308.541113,-7.91234711291451,FALSE,-15.482272336643,0.998611510456624,0,6,NA,5.91916732868974e-05
548,"MTD3307","Acer saccharum","respiration rate",0.614253758847655,0.0422176243326964,14.9404899423421,1.70131935945152,FALSE,25.8138557858862,14692147.516752,308.753908351516,291003.876892072,308.56882,-8.16647560523452,FALSE,-9.09494362721082,0.995911637191228,0,6,NA,3.62135257720425e-05
549,"MTD3308","Acer saccharum","respiration rate",0.610729143793688,0.142262057465035,14.8292355719912,5.99568409264201,FALSE,0.8363128016824,3.17731436501826,337.184946010939,248.991690025178,308.372088,-8.31528326937247,FALSE,-14.8650384391296,0.997237528227624,0,6,NA,3.70209064090916e-05
550,"MTD3309","Acer saccharum","respiration rate",0.682535826624828,0.165634595914356,17.9016078252966,7.03430430142513,FALSE,0.740224699212341,1.29303537793931,350,408.362635226214,308.57531,-8.12245010147623,FALSE,-16.3966912105287,0.998889399312185,0,6,NA,4.1162108454425e-05
551,"MTD3310","Acer saccharum","respiration rate",0.948467976019035,0.198793187482332,28.4873881578745,8.35690961679309,FALSE,0.953966404630523,0.327029511275859,350,1021.92324739308,308.245318,-8.42650844412693,FALSE,-11.3454583004824,0.99039486595644,0,6,NA,2.84756663608912e-05
552,"MTD3311","Eucalyptus pauciflora","respiration rate",0.577880727083461,0.078930034769999,9.22424642664838,3.20421778707963,FALSE,3.34712419403335,8767369.43117537,350,275301989.711031,303.239396,-12.8835431322666,FALSE,-5.20001423198211,0.993210875321975,0,5,NA,5.29102713443275e-07
553,"MTD3312","Eucalyptus pauciflora","respiration rate",1.29294312982942,1.40698647437189,37.0824834646351,58.1372535158041,TRUE,1.29430846485055,4.16032589781897,350,32847.0741025832,303.19304,-13.2036800590924,TRUE,4.31337580672091,0.987063239265625,0,4,NA,1.20966697949323e-07
554,"MTD3313","Eucalyptus pauciflora","respiration rate",1.17889747937995,1.29665990310718,31.870196045137,53.0185349305792,FALSE,2.66751684187988,21.1092777102852,301.991841794408,25.6035881169327,303.185091,-14.0203402532004,FALSE,24.108795051429,0.924694256903052,0,5,NA,7.31148939209828e-08
555,"MTD3314","Eucalyptus pauciflora","respiration rate",0.701001690815242,0.11683190581039,13.220115494514,4.76920959485573,FALSE,3.04171905238311,1.60911276193085,298.438724538695,1.32228619342215,298.190983,-14.2920703959462,FALSE,-3.75082248885953,0.992354880155799,1,4,NA,1.853344208042e-07
556,"MTD3315","Eucalyptus pauciflora","respiration rate",0.326282723117825,0.0238875045481611,-1.63944795362633,0.969785116707193,FALSE,22.6243652491156,149496.580119944,301.57658080005,7751.60637782136,298.109017,-14.3367578703962,FALSE,-19.5863023904269,0.993694112551582,1,4,NA,3.03596835203549e-07
557,"MTD3316","Eucalyptus pauciflora","respiration rate",0.423522265530208,0.18839867751417,2.50386084673746,7.71235442163599,FALSE,2.56298915548621,1.54660626497949,295.749123904069,2.70006313192856,293.109017,-14.3356748897254,FALSE,0.145016245730599,0.893765385162296,2,3,NA,3.55226627198987e-07
558,"MTD3317","Eucalyptus pauciflora","respiration rate",0.331331186378619,1926.74480564885,-5.45848707923719,1012717.01629497,FALSE,0.00411721898553885,3882.75500623218,350,1636.88715343428,303.15,-13.3759451226952,FALSE,21.7192577313689,-3.9194852490082,2,3,NA,2.7756076962534e-07
559,"MTD3324","Larrea divaricata","respiration rate",0.597710470028329,0.15733077419937,-7.80862443350913,6.44899996609139,FALSE,0.693349339030596,0.445534403545699,350,92.1964278632696,325.847964,-29.8482714456812,FALSE,-20.948668181506,0.995912019987739,0,8,NA,9.15446099256433e-15
560,"MTD3325","Larrea divaricata","respiration rate",0.385739344610286,0.157689295910741,-16.1999253292626,6.31705805390009,FALSE,1.13718724900448,8.725997060443,332.818434614919,157.896263247097,320.248476,-30.2760894156446,FALSE,-7.84197030978043,0.983853073719004,0,7,NA,1.26069513456225e-14
561,"MTD3326","Larrea divaricata","respiration rate",0.655343426418273,0.288714673720236,-5.49037284579194,11.7706037141649,FALSE,0.723129698660587,0.553604337251121,350,172.738542254399,322.259398,-29.883097779889,FALSE,-19.1747084565806,0.99247038586025,0,7,NA,8.71634596613857e-15
562,"MTD3331","Triticum aestivum","respiration rate",0.531694080326481,0.0300387634793881,6.47277802426328,1.16886317209233,FALSE,4.78739247514171,2919887.18907058,350,178392014.975974,313.496184,-13.2025644473379,FALSE,-17.031310157525,0.978530391321914,0,12,NA,2.24085024863499e-07
563,"MTD3332","Triticum aestivum","respiration rate",0.760355905574363,0.168321317662911,16.5243097115009,7.04293617296105,FALSE,0.780119093496917,0.235595623543563,350,263.966232112393,316.222002,-12.6027216400337,FALSE,-24.2149805462794,0.988093663121712,0,14,NA,4.08573854690048e-07
564,"MTD3337","Aloe arborescens","respiration rate",0.800321392369782,1.38502873780002,15.5547288868044,57.59495341007,FALSE,0.812885901989678,1.1078182040949,350,2495.15510449441,307.83914,-15.5572438047351,FALSE,-6.74970773780385,0.97409891226384,0,9,NA,2.947893435852e-08
565,"MTD3338","Helianthus annuus","respiration rate",1.3653698766652,2.84877044583971,40.4978220961481,113.274148273295,FALSE,1.36606353028463,1.43059319111587,350,16205.9198935449,309.558047,-12.512568232763,FALSE,-19.2642296292846,0.977345359940574,0,7,NA,1.88053260983193e-07
566,"MTD3339","Helianthus annuus","respiration rate",0.154723530436271,0.0266359630845243,-7.50797823778674,1.04528557513528,FALSE,23.3864723471389,788.908524279825,302.612415012931,6.82546337994811,303.15,-13.4610628183364,FALSE,-31.5125746433667,0.949530161525478,2,5,NA,9.68855630476487e-07
567,"MTD3340","Sorghum bicolor","respiration rate",0.930774117976802,0.269997591249151,22.2982949019266,10.4493982042421,FALSE,3.20556507565105,7.06969229957214,312.367703707486,7.87434509406986,311.138506,-12.6336555534296,FALSE,-12.8767279248847,0.984720901701772,0,7,NA,1.32535061384123e-07
568,"MTD3341","Sorghum bicolor","respiration rate",0.25362319012276,0.0589647254723005,-4.20953693218402,2.29924175913443,FALSE,3.87753019339879,3768687.96756753,350,327244781.120577,307.345404,-13.7826893160101,FALSE,-13.7239065783632,0.882840766117717,0,7,NA,4.56022730180852e-07
569,"MTD3342","Triticum durum","respiration rate",2.71614417914425,3.14604142367384,96.4222857704999,126.902693402909,FALSE,2.94103702581965,3.02168678108906,291.909255942939,0.911146005225596,291.454598,-14.0936401845469,FALSE,-26.6106913176089,0.843474232698984,4,3,NA,2.65392310649662e-07
570,"MTD3343","Cicer arietinum","respiration rate",0.444139980010511,0.0752550972103886,3.87295220438245,2.96035868986989,FALSE,7.75739613370649,4721666.20786788,324.023914516413,193835158.520232,304.241953,-13.0623715156319,FALSE,-9.36291063391644,0.957937219587129,0,7,NA,6.01469308458201e-07
571,"MTD3344","Triticum aestivum","respiration rate",0.618213006728985,0.138504317370757,16.4869672627647,5.71698662165841,FALSE,1.26744166321797,0.470482897348809,305.676129210563,1.84311248348238,307.839922,-7.65848892608726,FALSE,18.7766009147092,0.631339205505859,8,37,NA,0.000141622917848202
572,"MTD3345","Lolium perenne","respiration rate",0.362386838788945,0.0425701576818725,5.74159402432246,1.69809083889361,FALSE,4.2777467978621,1.66444257920676,307.885247448927,1.28535336316605,307.928572,-8.00145994034024,FALSE,-7.42197922649004,0.874940943604509,4,11,NA,0.000111026273836739
573,"MTD3346","Zea mays","respiration rate",0.859449053239938,0.0443919156099087,25.9172693091116,1.79538575566116,FALSE,2.31306558832054,0.414606413979052,306.180144909897,0.531160920630831,307.287054,-7.1230166938429,FALSE,-16.4861930864689,0.958403384215508,6,28,NA,9.18218854548138e-05
574,"MTD3347","Hakea preissii","respiration rate",0.460872431311901,374.511628872734,-4.70120107548764,87408.3043050755,FALSE,0.0102358250206981,759.349962994407,350,315.561833151563,317.366614,-17.1536096824629,FALSE,11.5326922002206,0.164888877871111,0,5,NA,1.02213992357473e-09
575,"MTD3348","Eremophila miniata","respiration rate",0.910507903749762,0.0838893697526884,16.8379524699757,3.35808506728171,FALSE,1.16698281323586,0.0841352924708733,319.82113487869,2.68412369137358,318.41899,-17.7072885523755,FALSE,-25.2295686895471,0.999656030263568,0,4,NA,1.27401404270434e-09
576,"MTD3355","Arthrocnemum bidens","respiration rate",0.248209910246951,0.0257506237143999,-8.46266489248105,0.992648905166212,FALSE,4.64026585895612,959039.650152169,350,23457554.4835167,316.680403,-17.5553188441938,FALSE,-19.2778245643854,0.991946246116518,0,5,NA,8.09463893330659e-09
577,"MTD3357","Pinus sylvestris","respiration rate",0.337129269198048,0.0146764470137128,-0.711991605875774,0.595507884117066,FALSE,3.76935329042475,1031025.08744334,350,133260899.532032,305.35,-13.5202850528668,FALSE,-22.1256085285612,0.999495376466248,0,4,NA,4.92140150494549e-07
578,"MTD3358","Pinus sylvestris","respiration rate",0.322785034472968,0.023275533923214,-1.15820217921484,0.944422233419905,FALSE,3.6943383619279,1299919.27661413,350,105669942.315665,305.35,-13.4215261315754,FALSE,-17.5140201536435,0.99772938305681,0,4,NA,5.66938065861294e-07
579,"MTD3359","Pinus sylvestris","respiration rate",0.440302003970154,0.00261309576807051,3.39496657375517,0.107027518200549,FALSE,2.28718882463492,1.68021488769324,313.444848585022,8.4831987181708,305.35,-13.3580510223628,FALSE,-43.8797148504339,0.999997826662125,0,4,NA,4.36421125626474e-07
580,"MTD3360","Pinus sylvestris","respiration rate",0.368181635210251,0.393770744061553,0.64320429609839,17.0135164492845,FALSE,0.589539147162361,10.044032418565,350,1319.71678399011,305.35,-13.4360568510917,FALSE,-13.5425092812458,0.997828889445767,0,4,NA,5.26026879042444e-07
584,"MTD3375","Spinacia oleracea","respiration rate",0.280310868320523,217.181854366296,-4.00625275784795,9728.15631343268,FALSE,0.294191233420187,173.882791091585,350,45644.3978135181,315.175425,-16.3876766991055,FALSE,-12.6845542690959,0.511896786179189,1,4,NA,6.19948994543658e-08
585,"MTD3377","Spinacia oleracea","respiration rate",3.17730913551432e-17,1.26829767792083e-11,-17.0198451734737,0.0440115544729533,FALSE,9.49476027477418,4.60381468503966,285.123897968425,294617.8431284,293.15,-17.0198451734738,FALSE,-16.6056492619214,0.813899206758492,8,0,NA,4.05858978824217e-08
587,"MTD3380","Valerianella locusta","respiration rate",2.71001898372453e-12,9.81157389550338e-07,-16.569818807358,0.108134810875548,FALSE,2.89242535129136,0.773266017589184,252.170540275196,686125.670025618,293.15,-16.5699310114515,FALSE,-10.6197081983347,0.926275202975061,9,0,NA,6.36529110840183e-08
588,"MTD3415","Ipomoea batatas","respiration rate",0.284078700462413,0.0910026021811137,-2.68965517414371,3.55934898380741,FALSE,4.72988012334178,11480186.9498814,350,657540099.417955,311.40654,-13.2725304456851,FALSE,30.7917983150373,0.432999994256825,1,22,NA,5.98623490231198e-07
589,"MTD3423","Zea mays","respiration rate",0.562769435808199,0.0305338572040851,9.03428527491756,1.19270480228389,FALSE,4.48954676687149,1.97221223100171,309.989452402355,0.284515599821317,308.736,-12.1820385997434,FALSE,-19.4159763367465,0.999152804534385,1,3,NA,8.12686608341977e-07
590,"MTD3424","Zea mays","respiration rate",0.581514183878014,0.00636275412499961,9.76451610027599,0.24800856422815,FALSE,5.86932052637388,0.625277597178509,309.558374213588,0.0848949188314021,308.309817,-12.1605478434494,FALSE,-34.2260125045697,0.999955105711199,1,3,NA,7.82572076866724e-07
591,"MTD3427","Quercus myrsinaefolia","respiration rate",1.255423919763,0.653465303722884,36.345070191178,27.0685145588476,FALSE,1.2558698571937,0.305344297898668,350,16026.5295181013,301.140719,-13.4728350404415,FALSE,-16.2377487573925,0.982883596096316,0,10,NA,2.42512019547641e-07
592,"MTD3428","Quercus myrsinaefolia","respiration rate",0.519111800193486,0.0364431129814131,6.11247215745955,1.42638849351418,FALSE,50,3491.67024239499,304.815796908088,5.484249094865,304.898028,-13.6563549006579,FALSE,-24.9674795539379,0.960014070134991,1,14,NA,2.61707591544133e-07
593,"MTD3569","Ferocactus acanthodes","respiration rate",0.615935784593026,0.0482421628741717,11.153170622438,1.91447630347429,FALSE,1.82572497875295,0.542474376802064,322.240226789187,1.43004083140786,318.749285,-11.485331419523,FALSE,-0.837488348601219,0.977554006225477,3,8,NA,7.6578089260051e-07
594,"MTD3570","Ferocactus acanthodes","respiration rate",0.634077121454987,0.0313209895585546,11.9755115625229,1.23882156760474,FALSE,1.80785850967118,0.221848930733284,321.032200661804,0.888263583230827,322.77433,-11.3842203024397,FALSE,-15.963057112586,0.996479688496963,1,10,NA,8.28768537573371e-07
595,"MTD3571","Ferocactus acanthodes","respiration rate",0.621918893155054,0.0439714828613588,12.3954231997472,1.77428704361741,FALSE,1.32367648284168,0.171598463049418,318.350488348737,1.0761458732184,318.302058,-10.9023498884527,FALSE,-13.1356384873801,0.974784653740966,4,8,NA,2.07117503422153e-06
596,"MTD3572","Ferocactus acanthodes","respiration rate",0.538711218547993,0.0305501326545982,9.12659345611969,1.20729728604269,FALSE,1.77083654578411,0.19189276658972,319.505768729298,0.940319628098434,322.77433,-10.8443037331778,FALSE,-15.964858203427,0.981593335722233,1,9,NA,2.38804064988652e-06
597,"MTD3573","Opuntia ficus-indica","respiration rate",0.601999536405174,0.0300195766698467,11.1438282055318,1.193654513713,FALSE,1.76254137808626,0.388845800801776,323.441314965118,0.916549168187561,327.146414,-10.9270398590138,FALSE,-13.2093396702286,0.992484002190244,2,10,NA,1.34282277709488e-06
598,"MTD3574","Opuntia ficus-indica","respiration rate",0.668617004085437,0.0394939609479606,13.8191313214285,1.5762042205626,FALSE,1.32870873962797,0.183705041384591,322.414194769398,1.03710795787117,323.114157,-10.9395974209506,FALSE,-16.3391991694834,0.998003935007784,1,9,NA,1.27051553058544e-06
599,"MTD3575","Opuntia ficus-indica","respiration rate",0.846080617196373,0.133677498036249,22.2000779665396,5.55402517686455,FALSE,0.855189709547004,0.0664848685036129,350,156.723820201279,332.567564,-10.4056843762642,FALSE,-10.8872608482733,0.950900788280306,2,10,NA,3.46183520826938e-06
600,"MTD3576","Opuntia ficus-indica","respiration rate",0.531263059102687,0.0498016127211321,9.37259069013755,2.00086888387325,FALSE,1.09739772212945,0.213432756618748,322.815957791109,1.52988732798881,323.203764,-10.381375182277,FALSE,-14.9579784104289,0.982904206541521,1,9,NA,4.12888559442582e-06
601,"MTD3577","Plantago lanceolata","respiration rate",0.44265880781073,0.0634418784434215,-6.44391987375022,2.52342226706653,FALSE,2.0677486385779,2.21063361810196,315.647674996153,1.91593818181398,313.078913,-22.9826337983982,FALSE,-2.1789699603175,0.924137743365451,1,10,NA,2.11343436736403e-11
602,"MTD3578","Plantago lanceolata","respiration rate",0.569527627631224,0.076197855143735,-0.62853863496226,3.08185169327596,FALSE,1.51238399277709,0.296854408696318,310.570861995954,1.5548965615878,308.45021,-22.3920121048924,FALSE,-3.82044676547756,0.95664836253338,3,8,NA,3.90893110840496e-11
603,"MTD3579","Plantago euryphylla","respiration rate",0.334147260900905,0.0689675938517722,-10.6551869117894,2.72539156589948,FALSE,5.80578780663565,14988248.0298057,350,501623983.2231,321.49852,-22.7125311903364,FALSE,6.51061094558013,0.933868996278719,0,9,NA,2.6722322325955e-11
604,"MTD3580","Plantago euryphylla","respiration rate",0.414827969599653,0.0501302426925401,-7.12803254177444,2.02563797571992,FALSE,1.46172313588471,0.577651272803852,313.310509540959,1.30895385103065,316.80082,-22.8605549691151,FALSE,-11.550990470647,0.962078294390123,1,8,NA,3.33096052977843e-11
605,"MTD3581","Plantago lanceolata","respiration rate",0.698522795552323,0.119664443575419,4.2461728265237,4.86384664348439,FALSE,1.13315191386788,0.157937825285795,312.681768623009,1.38196034149082,313.184153,-22.6287935034095,FALSE,-9.64638690081389,0.96252403843502,2,6,NA,2.548797855745e-11
606,"MTD3582","Plantago euryphylla","respiration rate",0.385256376309754,0.0984408208470007,-8.46574658910648,3.88675093442639,FALSE,22.6953227019888,30957237.0046965,315.700365766809,616204.175066987,316.539423,-22.7313725061963,FALSE,4.4600627718735,0.919401413438073,0,7,NA,2.93986843251771e-11
607,"MTD3583","Plantago lanceolata","respiration rate",0.364496608957466,0.127416469166293,-9.21632416493348,5.10358273487818,FALSE,30.0743391642395,52781121.1604098,306.904549838301,1141173.61466443,302.866312,-23.1779262885568,FALSE,10.0959004553806,0.845104989894971,1,6,NA,3.24895987443758e-11
608,"MTD3584","Plantago lanceolata","respiration rate",0.84663876032493,0.297189876876175,10.5722347911572,12.3180365901877,FALSE,1.40241734266165,0.395182010342433,300.167268837378,2.34437027854115,300.525887,-23.074919853287,FALSE,1.47578778551028,0.835841535469385,3,4,NA,3.17749496819726e-11
609,"MTD3585","Plantago lanceolata","respiration rate",0.294792104632757,0.112667575642184,-12.0040919437506,4.51318576575837,FALSE,3.62337305007609,5930811.64192222,350,212075360.524031,308.11454,-23.1034123617873,FALSE,7.76652702217832,0.826523995639655,1,6,NA,3.47789689598845e-11
