,Species,Species.1,Trait,E,Est_Tpk,Est_Response,Rank,Points_Before_Peak,Est_Tpk_std,Est_Response_std,E_std,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,RespiratoryPathway,TempPref,ConKingdom_len,ConKingdom_ES,ConKingdom_ES_max,ConKingdom_ES_min,RespiratoryPathway_len_x,RespiratoryPathway_ES_x,RespiratoryPathway_ES_max_x,RespiratoryPathway_ES_min_x,TempPref_len,TempPref_ES,TempPref_ES_max,TempPref_ES_min,RespiratoryPathway_len_y,RespiratoryPathway_ES_y,RespiratoryPathway_ES_max_y,RespiratoryPathway_ES_min_y
136,422,Shewanella gelidimarina,Specific Growth Rate,0.482617202731707,288.400000000005,6.05142402608756,1,19,0.23697592704750697,0.0877134582715709,0.0336336342366215,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
137,424,Sphingobacterium sp. k112,Specific Growth Rate,0.526371408703154,299.05300000000597,0.463467820977637,1,8,1.1801808503306102,0.6794784881166179,0.158999610086263,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
138,425,Sphingomonas sp. k101,Specific Growth Rate,0.322948975600904,301.781000000007,0.27532078579581,1,11,1.29161866696004,2.88093579239811,0.0681220229863408,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
139,426,Sphingomonas sp. k6,Specific Growth Rate,0.646975144784079,300.19700000000597,0.293925001297185,1,8,0.878825790324927,0.031332728081766,0.139971833752328,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
140,427,Sphingomonas sp. k74,Specific Growth Rate,0.3578093888679679,302.15200000000704,0.379981032845658,1,11,1.64804714073226,0.0896302422866127,0.0651112614923793,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
141,428,Sphingomonas sp. mt1,Specific Growth Rate,0.38578597786300206,296.640000000006,0.25593676488929895,1,8,0.552359656383537,0.00946257367114781,0.0443749650979262,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
142,429,Spiroplasma 277f,Specific Growth Rate,1.11698185573611,308.950000000006,8.15383173236387,1,5,0.0,0.0,0.0,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
143,430,Spiroplasma apis,Specific Growth Rate,1.0077590851565799,307.35000000000804,18.289840641766897,1,7,0.3958478369273621,1.0465865242756,0.123378936779176,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
144,431,Spiroplasma apis,Specific Growth Rate,1.79748759407392,307.550000000005,14.9033360079086,1,5,0.392697084277526,1.80217718824051,0.40029874495247797,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
145,432,Spiroplasma apis,Specific Growth Rate,1.13392255639208,307.350000000007,8.71522157100443,1,6,0.8991046639164251,1.6399667393016397,0.266785323597143,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
146,433,Spiroplasma apis,Specific Growth Rate,0.7417740535945401,304.550000000006,8.649978032566251,1,5,0.6729903416841919,0.41527974002150797,0.0895768780327157,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
147,434,Spiroplasma apis,Specific Growth Rate,0.9647480500877529,308.250000000007,14.8889075000049,1,6,0.352693620583158,0.85532302691901,0.12563444484859201,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
148,435,Spiroplasma bius-1,Specific Growth Rate,1.01326164316522,309.45000000000704,18.7404390839944,1,6,0.37878352656902203,0.707796113971133,0.10313759442865898,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
149,436,Spiroplasma cantharicola,Specific Growth Rate,1.06456523103818,305.050000000006,6.57083216986049,1,5,0.520564837460353,0.308876117198056,0.11870900340503698,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
150,437,Spiroplasma cantharicola,Specific Growth Rate,0.8236991572171429,303.950000000006,6.34342712792047,1,5,1.2081684832567,1.86077995939455,0.223751895877081,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
151,438,Spiroplasma cantharicola,Specific Growth Rate,1.27573615340682,301.750000000005,7.02814424845609,1,4,0.2195678482839,0.28707640803764,0.12756817071041002,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
152,440,Spiroplasma chinense,Specific Growth Rate,0.793893869238744,308.95000000000704,21.2535659778932,1,6,0.239387217703924,0.42932824526355995,0.0464418072405543,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
153,441,Spiroplasma citri,Specific Growth Rate,2.18110625621583,304.850000000004,4.0706222789007,1,3,0.17512210026154298,0.0830565865883012,0.16965593189995698,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
154,442,Spiroplasma citri,Specific Growth Rate,1.1933348209548502,308.150000000003,3.6457170341636096,1,3,,,,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
155,445,Spiroplasma citri,Specific Growth Rate,2.2124123582298902,304.750000000004,3.51682503640017,1,3,,,,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
156,447,Spiroplasma citri,Specific Growth Rate,1.9859391690595298,305.450000000004,4.28231927921522,1,4,,,,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
157,448,Spiroplasma clarkii,Specific Growth Rate,0.868391654051563,302.150000000005,4.20844316485498,1,4,0.292033628200656,0.236184784459255,0.102000992360521,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
158,449,Spiroplasma culicicola,Specific Growth Rate,0.9374060820744449,309.550000000007,16.8625469053458,1,6,0.48965191718210294,1.07419056900687,0.125046186668034,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
159,450,Spiroplasma culicicola,Specific Growth Rate,1.10680938984667,307.750000000007,19.3899658115024,1,6,0.26200856313271004,111.437244766213,0.11699351364823801,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
160,451,Spiroplasma df-1,Specific Growth Rate,1.5154891759521,301.850000000005,2.7210446220136295,1,4,0.20198653420468,0.115441363241685,0.150151170628547,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
161,452,Spiroplasma diminutum,Specific Growth Rate,0.9224006173660492,305.350000000006,16.481808068360902,1,6,0.8284318634660129,1.53910684818018,0.12136053438570199,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
162,453,Spiroplasma du-1,Specific Growth Rate,0.9943099558262579,307.150000000007,18.717380266148602,1,6,1.43466643724704,19.9623465900661,0.255444406966329,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
163,454,Spiroplasma ea-1,Specific Growth Rate,1.47304744467457,307.750000000007,16.0368956719717,1,6,1.0142001265531702,3.66910444695145,0.5557790018980351,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
164,455,Spiroplasma ec-1,Specific Growth Rate,0.884366338942671,307.050000000006,12.729763936384499,1,6,3.44779462001715,6.61469944885881,0.0702212727361737,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
165,456,Spiroplasma floricola,Specific Growth Rate,0.8787016367286969,307.550000000007,17.7196471246795,1,6,0.370756941944534,0.841635159321441,0.0951396874876297,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
166,457,Spiroplasma floricola,Specific Growth Rate,0.922880163596278,308.650000000007,14.8074174535904,1,6,0.217143639096386,0.381737284632736,0.0636335208596395,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
167,458,Spiroplasma floricola,Specific Growth Rate,0.949773796047198,309.250000000007,23.275561452273603,1,6,,,,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
168,459,Spiroplasma hyos-1,Specific Growth Rate,1.07671834235455,308.750000000008,35.1814669592847,1,7,,,,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
169,460,Spiroplasma i-25,Specific Growth Rate,1.07180786549898,302.550000000004,4.9490398503293695,1,3,0.33334516645670803,0.20695587642881,0.123326356734294,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
170,463,Spiroplasma ld-1,Specific Growth Rate,1.0608635715069101,307.350000000004,2.7936552516424,1,4,0.661821455170304,0.332673380694201,0.271563785148818,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
171,464,Spiroplasma ld-1,Specific Growth Rate,2.93596643618537,305.150000000004,1.91756808712419,1,4,6.2230112586100805,7.55273207843263,2.2538096420066003,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
172,465,Spiroplasma meliferum,Specific Growth Rate,1.24170213618558,308.950000000005,12.0390113768859,1,4,0.136762238940464,0.278507903455724,0.0723711589169646,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
173,466,Spiroplasma mirum,Specific Growth Rate,2.21321917425873,308.150000000003,2.54980754831977,1,3,0.10313869303033099,0.0605249617631956,0.14110895723636402,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
174,467,Spiroplasma monobiae,Specific Growth Rate,0.8594406947099841,305.350000000006,8.74166304900475,1,6,1.03128700283288,0.80978854274746,0.11721620070534801,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
175,468,Spiroplasma n525,Specific Growth Rate,1.30202567899946,304.250000000004,3.4061253895781602,1,3,1.27738347743466,0.816638696501663,0.612687548162897,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
176,469,Spiroplasma pals-1,Specific Growth Rate,1.17259571991204,304.050000000006,9.05983671051105,1,5,0.0960033332754868,0.0685401560052908,0.0313195699296862,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
177,470,Spiroplasma plhs-1,Specific Growth Rate,0.998713960283096,301.650000000005,2.92011960239652,1,4,0.0647900455317166,0.028982092454638998,0.0225763490952212,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
178,471,Spiroplasma pup-1,Specific Growth Rate,1.51209725744912,306.750000000005,1.8306938743870902,1,4,,,,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
179,472,Spiroplasma sabaudiense,Specific Growth Rate,0.937326991673673,302.75000000000597,4.07765962799276,1,4,0.0683864752710807,0.0238318691191318,0.0179329007330957,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
180,473,Spiroplasma taas-1,Specific Growth Rate,1.3773882439226397,308.450000000006,13.719954601775301,1,5,0.14490534841754302,0.430118797200185,0.102603669724328,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
181,474,Spiroplasma taas-2,Specific Growth Rate,1.04832275037065,305.050000000005,8.75396771866748,1,4,0.337945025115109,0.227959036504178,0.0767585302093998,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
182,475,Spiroplasma tabs-1,Specific Growth Rate,1.1988726561143601,308.750000000005,10.380743421820698,1,4,0.0,0.0,0.0,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
183,476,Spiroplasma tabs-2,Specific Growth Rate,1.2106307736722801,304.250000000004,5.681705568142309,1,3,0.08160386020283,0.0359832397036395,0.0300879720733681,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
184,478,Spiroplasma tals-2,Specific Growth Rate,2.38247653884719,303.550000000004,2.96343671200966,1,3,0.682427909369538,0.468187373808659,0.7741296292911359,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
185,479,Spiroplasma tass-1,Specific Growth Rate,0.653298498143588,304.750000000005,5.27446831737585,1,4,2.25548999892019,4.76453805283839,0.268216814666481,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
186,480,Spiroplasma taus-1,Specific Growth Rate,3.15825505411483,302.950000000004,4.194770218940009,1,3,1.90538993944168,1.8351295241835202,2.62373319619548,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
187,481,Spiroplasma tg-1,Specific Growth Rate,1.13104634973804,303.250000000004,4.22687685616658,1,4,0.6588975944714001,0.31331647896403103,0.229848049740049,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,413.0,0.8881273970624254,0.937251948726487,0.8413541869148012,242.0,0.8488050177842624,0.8989702521895601,0.7975579182383491,265.0,0.8728750161059832,0.933095852771479,0.8191426171614351,173.0,0.8372977114325867,0.8971460710146794,0.7868900643572552
