Unnamed: 0,Species,Species.1,Trait,E,Est_Tpk,Est_Response,Rank,Points_Before_Peak,Est_Tpk_std,Est_Response_std,E_std,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,Best_Guess,TempPref,ConKingdom_len,ConKingdom_ES,ConKingdom_ES_max,ConKingdom_ES_min,Best_Guess_len_x,Best_Guess_ES_x,Best_Guess_ES_max_x,Best_Guess_ES_min_x,TempPref_len,TempPref_ES,TempPref_ES_max,TempPref_ES_min,Best_Guess_len_y,Best_Guess_ES_y,Best_Guess_ES_max_y,Best_Guess_ES_min_y,Model_name_x,ConKingdom_EG,ConKingdom_EG_min,ConKingdom_EG_max,ConKingdom_B0,Model_name_y,TempPref_EG,TempPref_EG_min,TempPref_EG_max,TempPref_B0
79,390,ProfundimonasNApiezophila,SpecificNAGrowthNARate,0.0100059589948951,283.25984,0.320741387236,1,3,5.96538154090578,0.0828264371724264,0.111380347898773,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Profundimonas,Aerobic,Mesophile,416.0,0.8797929647658447,0.9262033975443436,0.8386969331718401,241.0,0.8326910489057422,0.8839924612874807,0.788417342573748,264.0,0.8700944265608366,0.928377125997423,0.8163521127113385,173.0,0.8285893090367891,0.8787083844562389,0.7803596362613859,boltzmann_arrhenius_one_weight_non_linear,0.48822824677634724,0.3877040342116066,0.59844270834022,19.393750139780327,boltzmann_arrhenius_one_weight_non_linear,0.984643915603916,0.7496574935601429,1.2460683352928668,38.6297144393807
80,391,PseudoalteromonasNAantarctica,SpecificNAGrowthNARate,0.532056573697389,291.35,5.174741845480001,1,6,0.759057731664899,0.317719514459477,0.123529496985642,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Aerobic,Mesophile,416.0,0.8797929647658447,0.9262033975443436,0.8386969331718401,241.0,0.8326910489057422,0.8839924612874807,0.788417342573748,264.0,0.8700944265608366,0.928377125997423,0.8163521127113385,173.0,0.8285893090367891,0.8787083844562389,0.7803596362613859,boltzmann_arrhenius_one_weight_non_linear,0.48822824677634724,0.3877040342116066,0.59844270834022,19.393750139780327,boltzmann_arrhenius_one_weight_non_linear,0.984643915603916,0.7496574935601429,1.2460683352928668,38.6297144393807
81,392,PseudoalteromonasNAhaloplanktis,SpecificNAGrowthNARate,0.506797719590243,296.1395,13.276648827999999,1,7,0.426992458949901,0.477347456340103,0.0491859379425694,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Aerobic,Mesophile,416.0,0.8797929647658447,0.9262033975443436,0.8386969331718401,241.0,0.8326910489057422,0.8839924612874807,0.788417342573748,264.0,0.8700944265608366,0.928377125997423,0.8163521127113385,173.0,0.8285893090367891,0.8787083844562389,0.7803596362613859,boltzmann_arrhenius_one_weight_non_linear,0.48822824677634724,0.3877040342116066,0.59844270834022,19.393750139780327,boltzmann_arrhenius_one_weight_non_linear,0.984643915603916,0.7496574935601429,1.2460683352928668,38.6297144393807
82,394,PseudomonasNAfluorescens,SpecificNAGrowthNARate,0.65391982836346,311.52502222,30.6562010589,1,11,0.466231873642396,1.21937285597894,0.06724289649333201,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Aerobic,Mesophile,416.0,0.8797929647658447,0.9262033975443436,0.8386969331718401,241.0,0.8326910489057422,0.8839924612874807,0.788417342573748,264.0,0.8700944265608366,0.928377125997423,0.8163521127113385,173.0,0.8285893090367891,0.8787083844562389,0.7803596362613859,boltzmann_arrhenius_one_weight_non_linear,0.48822824677634724,0.3877040342116066,0.59844270834022,19.393750139780327,boltzmann_arrhenius_one_weight_non_linear,0.984643915603916,0.7496574935601429,1.2460683352928668,38.6297144393807
83,395,PseudomonasNAfluorescens,SpecificNAGrowthNARate,0.555969440874969,302.46,34.2032646292,1,44,0.19295364728353,0.517645724509073,0.0218894379531187,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Aerobic,Mesophile,416.0,0.8797929647658447,0.9262033975443436,0.8386969331718401,241.0,0.8326910489057422,0.8839924612874807,0.788417342573748,264.0,0.8700944265608366,0.928377125997423,0.8163521127113385,173.0,0.8285893090367891,0.8787083844562389,0.7803596362613859,boltzmann_arrhenius_one_weight_non_linear,0.48822824677634724,0.3877040342116066,0.59844270834022,19.393750139780327,boltzmann_arrhenius_one_weight_non_linear,0.984643915603916,0.7496574935601429,1.2460683352928668,38.6297144393807
84,396,PseudomonasNAputida,SpecificNAGrowthNARate,0.644079138320565,302.06,39.255001504,1,73,0.16172952729793,0.426610948824911,0.0194247019880369,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Aerobic,Mesophile,416.0,0.8797929647658447,0.9262033975443436,0.8386969331718401,241.0,0.8326910489057422,0.8839924612874807,0.788417342573748,264.0,0.8700944265608366,0.928377125997423,0.8163521127113385,173.0,0.8285893090367891,0.8787083844562389,0.7803596362613859,boltzmann_arrhenius_one_weight_non_linear,0.48822824677634724,0.3877040342116066,0.59844270834022,19.393750139780327,boltzmann_arrhenius_one_weight_non_linear,0.984643915603916,0.7496574935601429,1.2460683352928668,38.6297144393807
85,397,PseudomonasNAsp.NAk104,SpecificNAGrowthNARate,0.44971764857986,299.973,0.548491278891,1,9,0.702144030433166,0.0370289122240414,0.056442998654217,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Aerobic,Mesophile,416.0,0.8797929647658447,0.9262033975443436,0.8386969331718401,241.0,0.8326910489057422,0.8839924612874807,0.788417342573748,264.0,0.8700944265608366,0.928377125997423,0.8163521127113385,173.0,0.8285893090367891,0.8787083844562389,0.7803596362613859,boltzmann_arrhenius_one_weight_non_linear,0.48822824677634724,0.3877040342116066,0.59844270834022,19.393750139780327,boltzmann_arrhenius_one_weight_non_linear,0.984643915603916,0.7496574935601429,1.2460683352928668,38.6297144393807
86,401,PsychrobacterNAglacincola,SpecificNAGrowthNARate,0.5710889830391489,287.671,2.73987622043,1,9,0.119242232451453,0.0326799950704411,0.0203205988528495,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,Aerobic,Mesophile,416.0,0.8797929647658447,0.9262033975443436,0.8386969331718401,241.0,0.8326910489057422,0.8839924612874807,0.788417342573748,264.0,0.8700944265608366,0.928377125997423,0.8163521127113385,173.0,0.8285893090367891,0.8787083844562389,0.7803596362613859,boltzmann_arrhenius_one_weight_non_linear,0.48822824677634724,0.3877040342116066,0.59844270834022,19.393750139780327,boltzmann_arrhenius_one_weight_non_linear,0.984643915603916,0.7496574935601429,1.2460683352928668,38.6297144393807
87,402,PsychrobacterNAglacincola,SpecificNAGrowthNARate,0.5068773906446721,287.078,5.19972909003,1,8,0.231833539420043,0.105396373724877,0.0362808903612338,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,Aerobic,Mesophile,416.0,0.8797929647658447,0.9262033975443436,0.8386969331718401,241.0,0.8326910489057422,0.8839924612874807,0.788417342573748,264.0,0.8700944265608366,0.928377125997423,0.8163521127113385,173.0,0.8285893090367891,0.8787083844562389,0.7803596362613859,boltzmann_arrhenius_one_weight_non_linear,0.48822824677634724,0.3877040342116066,0.59844270834022,19.393750139780327,boltzmann_arrhenius_one_weight_non_linear,0.984643915603916,0.7496574935601429,1.2460683352928668,38.6297144393807
88,403,PsychrobacterNAglacincola,SpecificNAGrowthNARate,0.476526212933857,287.376,3.8883258454,1,9,0.247072276874658,0.0862872034615028,0.0354726383504129,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,Aerobic,Mesophile,416.0,0.8797929647658447,0.9262033975443436,0.8386969331718401,241.0,0.8326910489057422,0.8839924612874807,0.788417342573748,264.0,0.8700944265608366,0.928377125997423,0.8163521127113385,173.0,0.8285893090367891,0.8787083844562389,0.7803596362613859,boltzmann_arrhenius_one_weight_non_linear,0.48822824677634724,0.3877040342116066,0.59844270834022,19.393750139780327,boltzmann_arrhenius_one_weight_non_linear,0.984643915603916,0.7496574935601429,1.2460683352928668,38.6297144393807
89,404,PsychrobacterNAmuriicola,SpecificNAGrowthNARate,1.2444683516178998,292.88903,3.25904631636,1,4,0.7598341661180171,0.281789469993692,0.141774023256505,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,Aerobic,Mesophile,416.0,0.8797929647658447,0.9262033975443436,0.8386969331718401,241.0,0.8326910489057422,0.8839924612874807,0.788417342573748,264.0,0.8700944265608366,0.928377125997423,0.8163521127113385,173.0,0.8285893090367891,0.8787083844562389,0.7803596362613859,boltzmann_arrhenius_one_weight_non_linear,0.48822824677634724,0.3877040342116066,0.59844270834022,19.393750139780327,boltzmann_arrhenius_one_weight_non_linear,0.984643915603916,0.7496574935601429,1.2460683352928668,38.6297144393807
90,405,PsychroflexusNAtorquis,SpecificNAGrowthNARate,0.370424451348523,288.6245,1.3677989228,1,18,0.5208434601681861,0.0632302480393373,0.0545978242526804,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Psychroflexus,Aerobic,Mesophile,416.0,0.8797929647658447,0.9262033975443436,0.8386969331718401,241.0,0.8326910489057422,0.8839924612874807,0.788417342573748,264.0,0.8700944265608366,0.928377125997423,0.8163521127113385,173.0,0.8285893090367891,0.8787083844562389,0.7803596362613859,boltzmann_arrhenius_one_weight_non_linear,0.48822824677634724,0.3877040342116066,0.59844270834022,19.393750139780327,boltzmann_arrhenius_one_weight_non_linear,0.984643915603916,0.7496574935601429,1.2460683352928668,38.6297144393807
91,418,RalstoniaNAsp.NAk8,SpecificNAGrowthNARate,1.19400722089298,298.462,0.486172502729,1,9,0.7901186891994141,0.0688847538005255,0.276878803924082,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Aerobic,Mesophile,416.0,0.8797929647658447,0.9262033975443436,0.8386969331718401,241.0,0.8326910489057422,0.8839924612874807,0.788417342573748,264.0,0.8700944265608366,0.928377125997423,0.8163521127113385,173.0,0.8285893090367891,0.8787083844562389,0.7803596362613859,boltzmann_arrhenius_one_weight_non_linear,0.48822824677634724,0.3877040342116066,0.59844270834022,19.393750139780327,boltzmann_arrhenius_one_weight_non_linear,0.984643915603916,0.7496574935601429,1.2460683352928668,38.6297144393807
92,420,RhodanobacterNAsp.NAk27,SpecificNAGrowthNARate,0.38977657590592,304.387,0.227755066161,1,11,1.7427036299686998,0.0370564905855843,0.0867359570069768,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter,Aerobic,Mesophile,416.0,0.8797929647658447,0.9262033975443436,0.8386969331718401,241.0,0.8326910489057422,0.8839924612874807,0.788417342573748,264.0,0.8700944265608366,0.928377125997423,0.8163521127113385,173.0,0.8285893090367891,0.8787083844562389,0.7803596362613859,boltzmann_arrhenius_one_weight_non_linear,0.48822824677634724,0.3877040342116066,0.59844270834022,19.393750139780327,boltzmann_arrhenius_one_weight_non_linear,0.984643915603916,0.7496574935601429,1.2460683352928668,38.6297144393807
93,425,SalmonellaNAenterica,SpecificNAGrowthNARate,0.752377035661034,311.30524,17.3290342092,1,16,0.659112850732102,1.08946459735369,0.100982185910557,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Salmonella,Aerobic,Mesophile,416.0,0.8797929647658447,0.9262033975443436,0.8386969331718401,241.0,0.8326910489057422,0.8839924612874807,0.788417342573748,264.0,0.8700944265608366,0.928377125997423,0.8163521127113385,173.0,0.8285893090367891,0.8787083844562389,0.7803596362613859,boltzmann_arrhenius_one_weight_non_linear,0.48822824677634724,0.3877040342116066,0.59844270834022,19.393750139780327,boltzmann_arrhenius_one_weight_non_linear,0.984643915603916,0.7496574935601429,1.2460683352928668,38.6297144393807
94,426,SalmonellaNAenterica,SpecificNAGrowthNARate,0.461814204530193,310.75,2.6553656987,1,7,0.65656895296701,0.15006070616011302,0.0872495564886997,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Salmonella,Aerobic,Mesophile,416.0,0.8797929647658447,0.9262033975443436,0.8386969331718401,241.0,0.8326910489057422,0.8839924612874807,0.788417342573748,264.0,0.8700944265608366,0.928377125997423,0.8163521127113385,173.0,0.8285893090367891,0.8787083844562389,0.7803596362613859,boltzmann_arrhenius_one_weight_non_linear,0.48822824677634724,0.3877040342116066,0.59844270834022,19.393750139780327,boltzmann_arrhenius_one_weight_non_linear,0.984643915603916,0.7496574935601429,1.2460683352928668,38.6297144393807
95,427,SerratiaNAmarcescens,SpecificNAGrowthNARate,0.585150652216095,307.81986039,34.682726337800005,1,7,0.6029321603631421,2.21390030874024,0.108827194516003,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Serratia,Aerobic,Mesophile,416.0,0.8797929647658447,0.9262033975443436,0.8386969331718401,241.0,0.8326910489057422,0.8839924612874807,0.788417342573748,264.0,0.8700944265608366,0.928377125997423,0.8163521127113385,173.0,0.8285893090367891,0.8787083844562389,0.7803596362613859,boltzmann_arrhenius_one_weight_non_linear,0.48822824677634724,0.3877040342116066,0.59844270834022,19.393750139780327,boltzmann_arrhenius_one_weight_non_linear,0.984643915603916,0.7496574935601429,1.2460683352928668,38.6297144393807
96,428,ShewanellaNAgelidimarina,SpecificNAGrowthNARate,0.66559822975587,289.231692,6.90765478917,1,19,0.16107774520402202,0.0906669419077764,0.0325297650624646,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Aerobic,Mesophile,416.0,0.8797929647658447,0.9262033975443436,0.8386969331718401,241.0,0.8326910489057422,0.8839924612874807,0.788417342573748,264.0,0.8700944265608366,0.928377125997423,0.8163521127113385,173.0,0.8285893090367891,0.8787083844562389,0.7803596362613859,boltzmann_arrhenius_one_weight_non_linear,0.48822824677634724,0.3877040342116066,0.59844270834022,19.393750139780327,boltzmann_arrhenius_one_weight_non_linear,0.984643915603916,0.7496574935601429,1.2460683352928668,38.6297144393807
97,429,ShewanellaNAgelidimarina,SpecificNAGrowthNARate,0.4814934702914021,288.5937502,4.13656555143,1,19,0.242990617102856,0.0638087196299378,0.033525074483161,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Aerobic,Mesophile,416.0,0.8797929647658447,0.9262033975443436,0.8386969331718401,241.0,0.8326910489057422,0.8839924612874807,0.788417342573748,264.0,0.8700944265608366,0.928377125997423,0.8163521127113385,173.0,0.8285893090367891,0.8787083844562389,0.7803596362613859,boltzmann_arrhenius_one_weight_non_linear,0.48822824677634724,0.3877040342116066,0.59844270834022,19.393750139780327,boltzmann_arrhenius_one_weight_non_linear,0.984643915603916,0.7496574935601429,1.2460683352928668,38.6297144393807
98,430,ShewanellaNAgelidimarina,SpecificNAGrowthNARate,0.608466595446991,286.15,5.60918036711,1,16,0.346681280140787,0.158495988277456,0.0737583470109695,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Aerobic,Mesophile,416.0,0.8797929647658447,0.9262033975443436,0.8386969331718401,241.0,0.8326910489057422,0.8839924612874807,0.788417342573748,264.0,0.8700944265608366,0.928377125997423,0.8163521127113385,173.0,0.8285893090367891,0.8787083844562389,0.7803596362613859,boltzmann_arrhenius_one_weight_non_linear,0.48822824677634724,0.3877040342116066,0.59844270834022,19.393750139780327,boltzmann_arrhenius_one_weight_non_linear,0.984643915603916,0.7496574935601429,1.2460683352928668,38.6297144393807
99,431,ShewanellaNAgelidimarina,SpecificNAGrowthNARate,0.6606605923884311,288.95,10.1105153671,1,20,0.166838814428815,0.138754727983358,0.034509151054463,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Aerobic,Mesophile,416.0,0.8797929647658447,0.9262033975443436,0.8386969331718401,241.0,0.8326910489057422,0.8839924612874807,0.788417342573748,264.0,0.8700944265608366,0.928377125997423,0.8163521127113385,173.0,0.8285893090367891,0.8787083844562389,0.7803596362613859,boltzmann_arrhenius_one_weight_non_linear,0.48822824677634724,0.3877040342116066,0.59844270834022,19.393750139780327,boltzmann_arrhenius_one_weight_non_linear,0.984643915603916,0.7496574935601429,1.2460683352928668,38.6297144393807
100,432,ShewanellaNAgelidimarina,SpecificNAGrowthNARate,0.482617202731707,288.4,6.0514240260899985,1,19,0.238021511632932,0.0921908309290518,0.0333293836147636,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Aerobic,Mesophile,416.0,0.8797929647658447,0.9262033975443436,0.8386969331718401,241.0,0.8326910489057422,0.8839924612874807,0.788417342573748,264.0,0.8700944265608366,0.928377125997423,0.8163521127113385,173.0,0.8285893090367891,0.8787083844562389,0.7803596362613859,boltzmann_arrhenius_one_weight_non_linear,0.48822824677634724,0.3877040342116066,0.59844270834022,19.393750139780327,boltzmann_arrhenius_one_weight_non_linear,0.984643915603916,0.7496574935601429,1.2460683352928668,38.6297144393807
101,434,SphingobacteriumNAsp.NAk112,SpecificNAGrowthNARate,0.526371408703154,299.053,0.463467820978,1,8,1.1932007594606002,0.0657925533836384,0.15779704253225302,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Aerobic,Mesophile,416.0,0.8797929647658447,0.9262033975443436,0.8386969331718401,241.0,0.8326910489057422,0.8839924612874807,0.788417342573748,264.0,0.8700944265608366,0.928377125997423,0.8163521127113385,173.0,0.8285893090367891,0.8787083844562389,0.7803596362613859,boltzmann_arrhenius_one_weight_non_linear,0.48822824677634724,0.3877040342116066,0.59844270834022,19.393750139780327,boltzmann_arrhenius_one_weight_non_linear,0.984643915603916,0.7496574935601429,1.2460683352928668,38.6297144393807
102,435,SphingomonasNAsp.NAk101,SpecificNAGrowthNARate,0.322948975600904,301.781,0.275320785796,1,11,1.24066409741782,0.0260568622167156,0.0677400672203463,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Aerobic,Mesophile,416.0,0.8797929647658447,0.9262033975443436,0.8386969331718401,241.0,0.8326910489057422,0.8839924612874807,0.788417342573748,264.0,0.8700944265608366,0.928377125997423,0.8163521127113385,173.0,0.8285893090367891,0.8787083844562389,0.7803596362613859,boltzmann_arrhenius_one_weight_non_linear,0.48822824677634724,0.3877040342116066,0.59844270834022,19.393750139780327,boltzmann_arrhenius_one_weight_non_linear,0.984643915603916,0.7496574935601429,1.2460683352928668,38.6297144393807
103,436,SphingomonasNAsp.NAk6,SpecificNAGrowthNARate,0.646975144784079,300.197,0.293925001297,1,8,0.8635580631943309,0.0350069238792598,0.140899145509293,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Aerobic,Mesophile,416.0,0.8797929647658447,0.9262033975443436,0.8386969331718401,241.0,0.8326910489057422,0.8839924612874807,0.788417342573748,264.0,0.8700944265608366,0.928377125997423,0.8163521127113385,173.0,0.8285893090367891,0.8787083844562389,0.7803596362613859,boltzmann_arrhenius_one_weight_non_linear,0.48822824677634724,0.3877040342116066,0.59844270834022,19.393750139780327,boltzmann_arrhenius_one_weight_non_linear,0.984643915603916,0.7496574935601429,1.2460683352928668,38.6297144393807
104,437,SphingomonasNAsp.NAk74,SpecificNAGrowthNARate,0.3578093888679679,302.152,0.379981032846,1,11,1.62008370822617,0.131784586591232,0.0671730794795739,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Aerobic,Mesophile,416.0,0.8797929647658447,0.9262033975443436,0.8386969331718401,241.0,0.8326910489057422,0.8839924612874807,0.788417342573748,264.0,0.8700944265608366,0.928377125997423,0.8163521127113385,173.0,0.8285893090367891,0.8787083844562389,0.7803596362613859,boltzmann_arrhenius_one_weight_non_linear,0.48822824677634724,0.3877040342116066,0.59844270834022,19.393750139780327,boltzmann_arrhenius_one_weight_non_linear,0.984643915603916,0.7496574935601429,1.2460683352928668,38.6297144393807
105,438,SphingomonasNAsp.NAmt1,SpecificNAGrowthNARate,0.3857859778630021,296.64,0.255936764889,1,8,0.536202797456457,0.009602117646031279,0.0448301911944281,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Aerobic,Mesophile,416.0,0.8797929647658447,0.9262033975443436,0.8386969331718401,241.0,0.8326910489057422,0.8839924612874807,0.788417342573748,264.0,0.8700944265608366,0.928377125997423,0.8163521127113385,173.0,0.8285893090367891,0.8787083844562389,0.7803596362613859,boltzmann_arrhenius_one_weight_non_linear,0.48822824677634724,0.3877040342116066,0.59844270834022,19.393750139780327,boltzmann_arrhenius_one_weight_non_linear,0.984643915603916,0.7496574935601429,1.2460683352928668,38.6297144393807
106,439,SpiroplasmaNA277f,SpecificNAGrowthNARate,1.11698185573611,308.95,8.15383173236,1,5,NA,NA,NA,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,416.0,0.8797929647658447,0.9262033975443436,0.8386969331718401,241.0,0.8326910489057422,0.8839924612874807,0.788417342573748,264.0,0.8700944265608366,0.928377125997423,0.8163521127113385,173.0,0.8285893090367891,0.8787083844562389,0.7803596362613859,boltzmann_arrhenius_one_weight_non_linear,0.48822824677634724,0.3877040342116066,0.59844270834022,19.393750139780327,boltzmann_arrhenius_one_weight_non_linear,0.984643915603916,0.7496574935601429,1.2460683352928668,38.6297144393807
107,440,SpiroplasmaNAapis,SpecificNAGrowthNARate,1.00775908515658,307.35,18.2898406418,1,7,0.3852479201761741,1.05464910965384,0.12630928948934,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,416.0,0.8797929647658447,0.9262033975443436,0.8386969331718401,241.0,0.8326910489057422,0.8839924612874807,0.788417342573748,264.0,0.8700944265608366,0.928377125997423,0.8163521127113385,173.0,0.8285893090367891,0.8787083844562389,0.7803596362613859,boltzmann_arrhenius_one_weight_non_linear,0.48822824677634724,0.3877040342116066,0.59844270834022,19.393750139780327,boltzmann_arrhenius_one_weight_non_linear,0.984643915603916,0.7496574935601429,1.2460683352928668,38.6297144393807
108,441,SpiroplasmaNAapis,SpecificNAGrowthNARate,1.79748759407392,307.55,14.9033360079,1,5,0.408764369778086,1.7636162474768895,0.415883270755776,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,416.0,0.8797929647658447,0.9262033975443436,0.8386969331718401,241.0,0.8326910489057422,0.8839924612874807,0.788417342573748,264.0,0.8700944265608366,0.928377125997423,0.8163521127113385,173.0,0.8285893090367891,0.8787083844562389,0.7803596362613859,boltzmann_arrhenius_one_weight_non_linear,0.48822824677634724,0.3877040342116066,0.59844270834022,19.393750139780327,boltzmann_arrhenius_one_weight_non_linear,0.984643915603916,0.7496574935601429,1.2460683352928668,38.6297144393807
109,442,SpiroplasmaNAapis,SpecificNAGrowthNARate,1.13392255639208,307.35,8.715221571,1,6,0.901477216066192,1.67068781447793,0.265913888140837,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,416.0,0.8797929647658447,0.9262033975443436,0.8386969331718401,241.0,0.8326910489057422,0.8839924612874807,0.788417342573748,264.0,0.8700944265608366,0.928377125997423,0.8163521127113385,173.0,0.8285893090367891,0.8787083844562389,0.7803596362613859,boltzmann_arrhenius_one_weight_non_linear,0.48822824677634724,0.3877040342116066,0.59844270834022,19.393750139780327,boltzmann_arrhenius_one_weight_non_linear,0.984643915603916,0.7496574935601429,1.2460683352928668,38.6297144393807
110,443,SpiroplasmaNAapis,SpecificNAGrowthNARate,0.7417740535945401,304.55,8.649978032569999,1,5,0.668389998429213,0.412942445559668,0.0905921555184358,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,416.0,0.8797929647658447,0.9262033975443436,0.8386969331718401,241.0,0.8326910489057422,0.8839924612874807,0.788417342573748,264.0,0.8700944265608366,0.928377125997423,0.8163521127113385,173.0,0.8285893090367891,0.8787083844562389,0.7803596362613859,boltzmann_arrhenius_one_weight_non_linear,0.48822824677634724,0.3877040342116066,0.59844270834022,19.393750139780327,boltzmann_arrhenius_one_weight_non_linear,0.984643915603916,0.7496574935601429,1.2460683352928668,38.6297144393807
111,444,SpiroplasmaNAapis,SpecificNAGrowthNARate,0.9647480500877528,308.25,14.888907500000002,1,6,0.31655923616291104,0.854853288903108,0.121993554913396,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,416.0,0.8797929647658447,0.9262033975443436,0.8386969331718401,241.0,0.8326910489057422,0.8839924612874807,0.788417342573748,264.0,0.8700944265608366,0.928377125997423,0.8163521127113385,173.0,0.8285893090367891,0.8787083844562389,0.7803596362613859,boltzmann_arrhenius_one_weight_non_linear,0.48822824677634724,0.3877040342116066,0.59844270834022,19.393750139780327,boltzmann_arrhenius_one_weight_non_linear,0.984643915603916,0.7496574935601429,1.2460683352928668,38.6297144393807
112,445,SpiroplasmaNAbius-1,SpecificNAGrowthNARate,1.01326164316522,309.45,18.740439084000002,1,6,0.371137925844372,0.689185591725578,0.10502660964812,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,416.0,0.8797929647658447,0.9262033975443436,0.8386969331718401,241.0,0.8326910489057422,0.8839924612874807,0.788417342573748,264.0,0.8700944265608366,0.928377125997423,0.8163521127113385,173.0,0.8285893090367891,0.8787083844562389,0.7803596362613859,boltzmann_arrhenius_one_weight_non_linear,0.48822824677634724,0.3877040342116066,0.59844270834022,19.393750139780327,boltzmann_arrhenius_one_weight_non_linear,0.984643915603916,0.7496574935601429,1.2460683352928668,38.6297144393807
113,446,SpiroplasmaNAcantharicola,SpecificNAGrowthNARate,1.06456523103818,305.05,6.570832169859999,1,5,0.5108211428671671,0.306096798692094,0.11417886010028802,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Aerobic,Mesophile,416.0,0.8797929647658447,0.9262033975443436,0.8386969331718401,241.0,0.8326910489057422,0.8839924612874807,0.788417342573748,264.0,0.8700944265608366,0.928377125997423,0.8163521127113385,173.0,0.8285893090367891,0.8787083844562389,0.7803596362613859,boltzmann_arrhenius_one_weight_non_linear,0.48822824677634724,0.3877040342116066,0.59844270834022,19.393750139780327,boltzmann_arrhenius_one_weight_non_linear,0.984643915603916,0.7496574935601429,1.2460683352928668,38.6297144393807
