OriginalID,FinalID,OriginalTraitName,OriginalTraitDef,StandardisedTraitName,StandardisedTraitDef,OriginalTraitValue,OriginalTraitUnit,OriginalErrorPos,OriginalErrorNeg,OriginalErrorUnit,StandardisedTraitValue,StandardisedTraitUnit,StandardisedErrorPos,StandardisedErrorNeg,StandardisedErrorUnit,Replicates,Habitat,Labfield,ArenaValue,ArenaUnit,ArenaValueSI,ArenaUnitSI,AmbientTemp,AmbientTempMethod,AmbientTempUnit,AmbientLight,AmbientLightUnit,SecondStressor,SecondStressorDef,SecondStressorValue,SecondStressorUnit,EquilibTimeValue,EquilibTimeUnit,ObsTimeValue,ObsTimeUnit,ObsTimeValueSI,ObsTimeUnitSI,ObsTimeNotes,ResRepValue,ResRepUnit,ResRepValueSI,ResRepUnitSI,Climate,Location,LocationType,LocationDate,CoordinateType,Latitude,Longitude,TaxaPresent,TraitMotivation,TraitOrg,TraitRelevantTaxa,Consumer,ConCommon,ConWholePart,ConWholePartType,ConIDLevel,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,ConTrophic,ConTrophicGroup_citation,ConType,ConStage,ConThermy,ConTemp,ConTempUnit,ConTempMethod,ConLabGrowthTemp,ConLabGrowthTempUnit,ConLabGrowthDur,ConLabGrowthDurUnit,ConAcc,ConAccTemp,ConAccTempNotes,ConAccTime,ConAccTimeNotes,ConAccTimeUnit,ConOrigTemp,ConOrigTempNotes,ConOrigTime,ConOrigTimeNotes,ConOrigTimeUnit,ConSize,ConSizeUnit,ConSizeType,ConSizeSI,ConSizeUnitSI,ConDenValue,ConDenUnit,ConDenTypeSI,ConDenValueSI,ConDenUnitSI,ConMassValueSI,ConMassUnitSI,ConTimeTestTemp,ConTimeTestTempNotes,ConTimeTestTempUnit,ConTimeTestTempSI,ConTimeTestTempUnitSI,Resource,ResCommon,ResIDLevel,ResKingdom,ResPhylum,ResClass,ResOrder,ResFamily,ResGenus,ResSpecies,ResTrophic,ResTrophicGroup_citation,ResType,ResStage,ResThermy,ResTemp,ResTempUnit,ResTempMethod,ResLabGrowthTemp,ResLabGrowthTempUnit,ResLabGrowthDur,ResLabGrowthDurUnit,ResAcc,ResAccTemp,ResAccTempNotes,ResAccTime,ResAccTimeNotes,ResAccTimeUnit,ResOrigTemp,ResOrigTempNotes,ResOrigTime,ResOrigTimeNotes,ResOrigTimeUnit,ResSize,ResSizeUnit,ResSizeType,ResSizeSI,ResSizeUnitSI,ResDenValue,ResDenUnit,ResDenTypeSI,ResDenValueSI,ResDenUnitSI,ResMassValueSI,ResMassUnitSI,ResTimeTestTemp,ResTimeTestTempNotes,ResTimeTestTempUnit,ResTimeTestTempSI,ResTimeTestTempUnitSI,PhysicalProcess,PhysicalProcess_1,PhysicalProcess_2,ElectronDonorCommon,ElectronDonorFormula,ElectronAcceptorCommon,ElectronAcceptorFormula,OptimalConditions,RespiratoryPathway,CitationID,Citation,DOI,Published,FigureTable,Notes,SubmittedBy,ContributorEmail,ManualCheck
K_Adamberg_Lactobacillus_paracasei_growth,NA,Population Growth Rate,Population Growth Rate inferred from opitical density,Specific Growth Rate,NA,0.0190106,h^-1,NA,NA,NA,5.28E-006,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,10.0224,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Lactobacillus paracasei,NA,NA,NA,Species,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,NA,NA,NA,NA,ectotherm,10.0224,Celsius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lactose,C12H22O11,Pyruvate,C3H4O3,TRUE,Fermentation,NA,"2001, Adamberg, K et al, 'The effect of temperature and pH on the growth of lactic acid bacteria: a pH-auxostat study', International Journal of Food Microbiology 85 (171 - 183)",doi:10.1016/S0168-1605(02)00537-8,TRUE,Fig 3,NA,Joss Thomas,NA,NA
K_Adamberg_Lactobacillus_paracasei_growth,NA,Population Growth Rate,Population Growth Rate inferred from opitical density,Specific Growth Rate,NA,0.0252272,h^-1,NA,NA,NA,7.01E-006,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,11.022,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Lactobacillus paracasei,NA,NA,NA,Species,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,NA,NA,NA,NA,ectotherm,11.022,Celsius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lactose,C12H22O11,Pyruvate,C3H4O3,TRUE,Fermentation,NA,"2001, Adamberg, K et al, 'The effect of temperature and pH on the growth of lactic acid bacteria: a pH-auxostat study', International Journal of Food Microbiology 85 (171 - 183)",doi:10.1016/S0168-1605(02)00537-8,TRUE,Fig 3,NA,Joss Thomas,NA,NA
K_Adamberg_Lactobacillus_paracasei_growth,NA,Population Growth Rate,Population Growth Rate inferred from opitical density,Specific Growth Rate,NA,0.0314438,h^-1,NA,NA,NA,8.73E-006,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,12.0215,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Lactobacillus paracasei,NA,NA,NA,Species,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,NA,NA,NA,NA,ectotherm,12.0215,Celsius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lactose,C12H22O11,Pyruvate,C3H4O3,TRUE,Fermentation,NA,"2001, Adamberg, K et al, 'The effect of temperature and pH on the growth of lactic acid bacteria: a pH-auxostat study', International Journal of Food Microbiology 85 (171 - 183)",doi:10.1016/S0168-1605(02)00537-8,TRUE,Fig 3,NA,Joss Thomas,NA,NA
K_Adamberg_Lactobacillus_paracasei_growth,NA,Population Growth Rate,Population Growth Rate inferred from opitical density,Specific Growth Rate,NA,0.0499908,h^-1,NA,NA,NA,1.39E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,13.021,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Lactobacillus paracasei,NA,NA,NA,Species,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,NA,NA,NA,NA,ectotherm,13.021,Celsius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lactose,C12H22O11,Pyruvate,C3H4O3,TRUE,Fermentation,NA,"2001, Adamberg, K et al, 'The effect of temperature and pH on the growth of lactic acid bacteria: a pH-auxostat study', International Journal of Food Microbiology 85 (171 - 183)",doi:10.1016/S0168-1605(02)00537-8,TRUE,Fig 3,NA,Joss Thomas,NA,NA
K_Adamberg_Lactobacillus_paracasei_growth,NA,Population Growth Rate,Population Growth Rate inferred from opitical density,Specific Growth Rate,NA,0.0500422,h^-1,NA,NA,NA,1.39E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,14.0205,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Lactobacillus paracasei,NA,NA,NA,Species,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,NA,NA,NA,NA,ectotherm,14.0205,Celsius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lactose,C12H22O11,Pyruvate,C3H4O3,TRUE,Fermentation,NA,"2001, Adamberg, K et al, 'The effect of temperature and pH on the growth of lactic acid bacteria: a pH-auxostat study', International Journal of Food Microbiology 85 (171 - 183)",doi:10.1016/S0168-1605(02)00537-8,TRUE,Fig 3,NA,Joss Thomas,NA,NA
K_Adamberg_Lactobacillus_paracasei_growth,NA,Population Growth Rate,Population Growth Rate inferred from opitical density,Specific Growth Rate,NA,0.0470109,h^-1,NA,NA,NA,1.31E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,15.0201,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Lactobacillus paracasei,NA,NA,NA,Species,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,NA,NA,NA,NA,ectotherm,15.0201,Celsius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lactose,C12H22O11,Pyruvate,C3H4O3,TRUE,Fermentation,NA,"2001, Adamberg, K et al, 'The effect of temperature and pH on the growth of lactic acid bacteria: a pH-auxostat study', International Journal of Food Microbiology 85 (171 - 183)",doi:10.1016/S0168-1605(02)00537-8,TRUE,Fig 3,NA,Joss Thomas,NA,NA
K_Adamberg_Lactobacillus_paracasei_growth,NA,Population Growth Rate,Population Growth Rate inferred from opitical density,Specific Growth Rate,NA,0.0655579,h^-1,NA,NA,NA,1.82E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,16.0196,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Lactobacillus paracasei,NA,NA,NA,Species,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,NA,NA,NA,NA,ectotherm,16.0196,Celsius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lactose,C12H22O11,Pyruvate,C3H4O3,TRUE,Fermentation,NA,"2001, Adamberg, K et al, 'The effect of temperature and pH on the growth of lactic acid bacteria: a pH-auxostat study', International Journal of Food Microbiology 85 (171 - 183)",doi:10.1016/S0168-1605(02)00537-8,TRUE,Fig 3,NA,Joss Thomas,NA,NA
K_Adamberg_Lactobacillus_paracasei_growth,NA,Population Growth Rate,Population Growth Rate inferred from opitical density,Specific Growth Rate,NA,0.0656093,h^-1,NA,NA,NA,1.82E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,17.0191,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Lactobacillus paracasei,NA,NA,NA,Species,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,NA,NA,NA,NA,ectotherm,17.0191,Celsius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lactose,C12H22O11,Pyruvate,C3H4O3,TRUE,Fermentation,NA,"2001, Adamberg, K et al, 'The effect of temperature and pH on the growth of lactic acid bacteria: a pH-auxostat study', International Journal of Food Microbiology 85 (171 - 183)",doi:10.1016/S0168-1605(02)00537-8,TRUE,Fig 3,NA,Joss Thomas,NA,NA
K_Adamberg_Lactobacillus_paracasei_growth,NA,Population Growth Rate,Population Growth Rate inferred from opitical density,Specific Growth Rate,NA,0.0749099,h^-1,NA,NA,NA,2.08E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,18.0456,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Lactobacillus paracasei,NA,NA,NA,Species,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,NA,NA,NA,NA,ectotherm,18.0456,Celsius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lactose,C12H22O11,Pyruvate,C3H4O3,TRUE,Fermentation,NA,"2001, Adamberg, K et al, 'The effect of temperature and pH on the growth of lactic acid bacteria: a pH-auxostat study', International Journal of Food Microbiology 85 (171 - 183)",doi:10.1016/S0168-1605(02)00537-8,TRUE,Fig 3,NA,Joss Thomas,NA,NA
K_Adamberg_Lactobacillus_paracasei_growth,NA,Population Growth Rate,Population Growth Rate inferred from opitical density,Specific Growth Rate,NA,0.0903729,h^-1,NA,NA,NA,2.51E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,19.0181,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Lactobacillus paracasei,NA,NA,NA,Species,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,NA,NA,NA,NA,ectotherm,19.0181,Celsius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lactose,C12H22O11,Pyruvate,C3H4O3,TRUE,Fermentation,NA,"2001, Adamberg, K et al, 'The effect of temperature and pH on the growth of lactic acid bacteria: a pH-auxostat study', International Journal of Food Microbiology 85 (171 - 183)",doi:10.1016/S0168-1605(02)00537-8,TRUE,Fig 3,NA,Joss Thomas,NA,NA
K_Adamberg_Lactobacillus_paracasei_growth,NA,Population Growth Rate,Population Growth Rate inferred from opitical density,Specific Growth Rate,NA,0.0996721,h^-1,NA,NA,NA,2.77E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,20.0176,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Lactobacillus paracasei,NA,NA,NA,Species,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,NA,NA,NA,NA,ectotherm,20.0176,Celsius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lactose,C12H22O11,Pyruvate,C3H4O3,TRUE,Fermentation,NA,"2001, Adamberg, K et al, 'The effect of temperature and pH on the growth of lactic acid bacteria: a pH-auxostat study', International Journal of Food Microbiology 85 (171 - 183)",doi:10.1016/S0168-1605(02)00537-8,TRUE,Fig 3,NA,Joss Thomas,NA,NA
K_Adamberg_Lactobacillus_paracasei_growth,NA,Population Growth Rate,Population Growth Rate inferred from opitical density,Specific Growth Rate,NA,0.102806,h^-1,NA,NA,NA,2.86E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,21.0172,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Lactobacillus paracasei,NA,NA,NA,Species,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,NA,NA,NA,NA,ectotherm,21.0172,Celsius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lactose,C12H22O11,Pyruvate,C3H4O3,TRUE,Fermentation,NA,"2001, Adamberg, K et al, 'The effect of temperature and pH on the growth of lactic acid bacteria: a pH-auxostat study', International Journal of Food Microbiology 85 (171 - 183)",doi:10.1016/S0168-1605(02)00537-8,TRUE,Fig 3,NA,Joss Thomas,NA,NA
K_Adamberg_Lactobacillus_paracasei_growth,NA,Population Growth Rate,Population Growth Rate inferred from opitical density,Specific Growth Rate,NA,0.127518,h^-1,NA,NA,NA,3.54E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,22.0166,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Lactobacillus paracasei,NA,NA,NA,Species,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,NA,NA,NA,NA,ectotherm,22.0166,Celsius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lactose,C12H22O11,Pyruvate,C3H4O3,TRUE,Fermentation,NA,"2001, Adamberg, K et al, 'The effect of temperature and pH on the growth of lactic acid bacteria: a pH-auxostat study', International Journal of Food Microbiology 85 (171 - 183)",doi:10.1016/S0168-1605(02)00537-8,TRUE,Fig 3,NA,Joss Thomas,NA,NA
K_Adamberg_Lactobacillus_paracasei_growth,NA,Population Growth Rate,Population Growth Rate inferred from opitical density,Specific Growth Rate,NA,0.1399,h^-1,NA,NA,NA,3.89E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,23.0161,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Lactobacillus paracasei,NA,NA,NA,Species,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,NA,NA,NA,NA,ectotherm,23.0161,Celsius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lactose,C12H22O11,Pyruvate,C3H4O3,TRUE,Fermentation,NA,"2001, Adamberg, K et al, 'The effect of temperature and pH on the growth of lactic acid bacteria: a pH-auxostat study', International Journal of Food Microbiology 85 (171 - 183)",doi:10.1016/S0168-1605(02)00537-8,TRUE,Fig 3,NA,Joss Thomas,NA,NA
K_Adamberg_Lactobacillus_paracasei_growth,NA,Population Growth Rate,Population Growth Rate inferred from opitical density,Specific Growth Rate,NA,0.149202,h^-1,NA,NA,NA,4.14E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,24.0697,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Lactobacillus paracasei,NA,NA,NA,Species,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,NA,NA,NA,NA,ectotherm,24.0697,Celsius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lactose,C12H22O11,Pyruvate,C3H4O3,TRUE,Fermentation,NA,"2001, Adamberg, K et al, 'The effect of temperature and pH on the growth of lactic acid bacteria: a pH-auxostat study', International Journal of Food Microbiology 85 (171 - 183)",doi:10.1016/S0168-1605(02)00537-8,TRUE,Fig 3,NA,Joss Thomas,NA,NA
K_Adamberg_Lactobacillus_paracasei_growth,NA,Population Growth Rate,Population Growth Rate inferred from opitical density,Specific Growth Rate,NA,0.167748,h^-1,NA,NA,NA,4.66E-005,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,25.0421,NA,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,consumer,NA,population,NA,Lactobacillus paracasei,NA,NA,NA,Species,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,paracasei,NA,NA,NA,NA,ectotherm,25.0421,Celsius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lactose,C12H22O11,Pyruvate,C3H4O3,TRUE,Fermentation,NA,"2001, Adamberg, K et al, 'The effect of temperature and pH on the growth of lactic acid bacteria: a pH-auxostat study', International Journal of Food Microbiology 85 (171 - 183)",doi:10.1016/S0168-1605(02)00537-8,TRUE,Fig 3,NA,Joss Thomas,NA,NA
